seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_bg_accuracy,eval_cs_accuracy,eval_de_accuracy,eval_es_accuracy,eval_lv_accuracy,eval_af_accuracy,eval_ar_accuracy,eval_ca_accuracy,eval_da_accuracy,eval_el_accuracy,eval_fa_accuracy,eval_fi_accuracy,eval_fr_accuracy,eval_he_accuracy,eval_hi_accuracy,eval_hu_accuracy,eval_it_accuracy,eval_ja_accuracy,eval_ko_accuracy,eval_lt_accuracy,eval_no_accuracy,eval_pl_accuracy,eval_pt_accuracy,eval_ro_accuracy,eval_ru_accuracy,eval_sk_accuracy,eval_sl_accuracy,eval_sv_accuracy,eval_ta_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_uk_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.06485763937234879,0,0.06485763937234879,0.8734418722971254,0.8414349066657499,0.8877891724302409,0.8541734594065863,0.770509100501187,0.8640834575260805,0.6390622574134451,0.8769087587466823,0.8800758256011174,0.7885688157293096,0.7091571492897786,0.8486380585224041,0.8628859972810254,0.6393951399894348,0.6996895286480384,0.8086898267776821,0.8544020082481621,0.5388569236670503,0.5985270189260941,0.7728613569321534,0.9068611092571581,0.8331709333569551,0.8342487308137636,0.8345583731471273,0.8420682995347204,0.8436349693251534,0.8257564995027703,0.9027508514540215,0.5478260869565217,0.5092430956537308,0.709774785233341,0.8505479132664957,0.5771643663739021,0.6662504162504163,0.7733237371978068,0.9604026581730958,0.8734418722971254,0.8414349066657499,0.8877891724302409,0.8541734594065863,0.770509100501187,0.8640834575260805,0.6390622574134451,0.8769087587466823,0.8800758256011174,0.7885688157293096,0.7091571492897786,0.8486380585224041,0.8628859972810254,0.6393951399894348,0.6996895286480384,0.8086898267776821,0.8544020082481621,0.5388569236670503,0.5985270189260941,0.7728613569321534,0.9068611092571581,0.8331709333569551,0.8342487308137636,0.8345583731471273,0.8420682995347204,0.8436349693251534,0.8257564995027703,0.9027508514540215,0.5478260869565217,0.5092430956537308,0.709774785233341,0.8505479132664957,0.5771643663739021,0.6662504162504163,0.7733237371978068,0.9604026581730958
42,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.07186326384544373,0,0.07186326384544373,0.8668277791910456,0.8385242989904546,0.8864774624373957,0.8523801760678187,0.7651580811696876,0.8601092896174863,0.6270144387517467,0.8784771293647238,0.8802753666566896,0.7760402377686328,0.7159932866674854,0.8397269797130759,0.861040978830841,0.6378103539355521,0.6751058425063505,0.8107952914154465,0.853595122825892,0.5444572305331798,0.5964716964973881,0.7619837758112095,0.9030901688580392,0.8282989340656096,0.8344565507822937,0.8295357099105721,0.8275831797032746,0.8352760736196319,0.8278164512004547,0.8986114749803511,0.5491990846681922,0.5253122062575534,0.7023450197353146,0.8420960596875728,0.5675449602676704,0.6670829170829171,0.769603341457987,0.9599307931264992,0.8668277791910456,0.8385242989904546,0.8864774624373957,0.8523801760678187,0.7651580811696876,0.8601092896174863,0.6270144387517467,0.8784771293647238,0.8802753666566896,0.7760402377686328,0.7159932866674854,0.8397269797130759,0.861040978830841,0.6378103539355521,0.6751058425063505,0.8107952914154465,0.853595122825892,0.5444572305331798,0.5964716964973881,0.7619837758112095,0.9030901688580392,0.8282989340656096,0.8344565507822937,0.8295357099105721,0.8275831797032746,0.8352760736196319,0.8278164512004547,0.8986114749803511,0.5491990846681922,0.5253122062575534,0.7023450197353146,0.8420960596875728,0.5675449602676704,0.6670829170829171,0.769603341457987,0.9599307931264992
66,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.02669159136712551,0,0.02669159136712551,0.8759221572119054,0.8452679707105779,0.8854638683520153,0.8560482556243887,0.7789878283151825,0.8541480377545951,0.6460798012730943,0.8768053496949433,0.8815723835179088,0.790214906264289,0.7237299930410578,0.8509132275801049,0.868421052631579,0.6426307448494454,0.6578041208015806,0.8140491913101732,0.8563743948359333,0.5259685462217107,0.5958722274556821,0.7746128318584071,0.9033905092438097,0.8355921693684117,0.8325564824985898,0.8378047286536813,0.8425950311649548,0.8405674846625767,0.8320784202301463,0.9030128373067854,0.5478260869565217,0.5405308625397252,0.7131413977246344,0.849906738167405,0.5740694270179841,0.6674991674991675,0.7741605362452637,0.9587511305100075,0.8759221572119054,0.8452679707105779,0.8854638683520153,0.8560482556243887,0.7789878283151825,0.8541480377545951,0.6460798012730943,0.8768053496949433,0.8815723835179088,0.790214906264289,0.7237299930410578,0.8509132275801049,0.868421052631579,0.6426307448494454,0.6578041208015806,0.8140491913101732,0.8563743948359333,0.5259685462217107,0.5958722274556821,0.7746128318584071,0.9033905092438097,0.8355921693684117,0.8325564824985898,0.8378047286536813,0.8425950311649548,0.8405674846625767,0.8320784202301463,0.9030128373067854,0.5478260869565217,0.5405308625397252,0.7131413977246344,0.849906738167405,0.5740694270179841,0.6674991674991675,0.7741605362452637,0.9587511305100075
23,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.03386843204498291,0,0.03386843204498291,0.8703256168913762,0.8457206045813424,0.8871333174338183,0.8533583306162373,0.7698684855107962,0.8653750620963736,0.6520105573668685,0.8788562958877667,0.8768831687119625,0.778509373571102,0.7334315772237914,0.8430765341591354,0.8601670227228588,0.629094030639197,0.6989556872706746,0.8152933295052158,0.8552088936704322,0.5402378212504795,0.5951014815449174,0.7724926253687315,0.902689715010345,0.8335843151150087,0.8351690763886828,0.8350483890726449,0.8310069352997981,0.8413343558282208,0.8361272908083535,0.9004977731202515,0.5478260869565217,0.5381137818360862,0.713431622939401,0.8431452553042668,0.5681304893350063,0.6612554112554112,0.7737782445380316,0.9602846919114466,0.8703256168913762,0.8457206045813424,0.8871333174338183,0.8533583306162373,0.7698684855107962,0.8653750620963736,0.6520105573668685,0.8788562958877667,0.8768831687119625,0.778509373571102,0.7334315772237914,0.8430765341591354,0.8601670227228588,0.629094030639197,0.6989556872706746,0.8152933295052158,0.8552088936704322,0.5402378212504795,0.5951014815449174,0.7724926253687315,0.902689715010345,0.8335843151150087,0.8351690763886828,0.8350483890726449,0.8310069352997981,0.8413343558282208,0.8361272908083535,0.9004977731202515,0.5478260869565217,0.5381137818360862,0.713431622939401,0.8431452553042668,0.5681304893350063,0.6612554112554112,0.7737782445380316,0.9602846919114466
17,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.05049387738108635,0,0.05049387738108635,0.8668277791910456,0.8359345457045618,0.8881469115191987,0.8513205086403651,0.7739382748615141,0.8659711872826626,0.640552709206645,0.8754782668642929,0.8775815624064651,0.7880201188843164,0.7190224732899423,0.8440245212665107,0.861040978830841,0.6461304807184364,0.6718600056449336,0.8079242032730405,0.8503675811368119,0.5077867280398926,0.6037509634323884,0.7671460176991151,0.9017219515450844,0.833082351551658,0.8343674850814952,0.8308832537057455,0.8293389518040558,0.8354294478527607,0.8320073874129847,0.8982970919570343,0.5606407322654462,0.5367261984691822,0.7019387044346412,0.8403474003264164,0.5672940192388122,0.6651681651681651,0.7708843811384253,0.9597735047776336,0.8668277791910456,0.8359345457045618,0.8881469115191987,0.8513205086403651,0.7739382748615141,0.8659711872826626,0.640552709206645,0.8754782668642929,0.8775815624064651,0.7880201188843164,0.7190224732899423,0.8440245212665107,0.861040978830841,0.6461304807184364,0.6718600056449336,0.8079242032730405,0.8503675811368119,0.5077867280398926,0.6037509634323884,0.7671460176991151,0.9017219515450844,0.833082351551658,0.8343674850814952,0.8308832537057455,0.8293389518040558,0.8354294478527607,0.8320073874129847,0.8982970919570343,0.5606407322654462,0.5367261984691822,0.7019387044346412,0.8403474003264164,0.5672940192388122,0.6651681651681651,0.7708843811384253,0.9597735047776336
31,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.06241197511553764,0,0.06241197511553764,0.8712159755787331,0.8482244147272164,0.8852253756260434,0.8575154874470167,0.7749934054339225,0.8634873323397914,0.6394348703617451,0.8802178484023302,0.8803751371844757,0.7817101051668953,0.721028286053461,0.8404221702584845,0.865993396776073,0.652337559429477,0.6583121648320632,0.808211312087281,0.8552985476062399,0.5388569236670503,0.6182238588678599,0.7818952802359882,0.905859974637923,0.8391649688487318,0.8355550277588101,0.8354771530074727,0.8363620402071811,0.8503067484662576,0.833783207842023,0.9016505108724129,0.562929061784897,0.5163600555033346,0.6993847225446946,0.8506062019118675,0.5683814303638645,0.668997668997669,0.7743470066126259,0.9604419802603122,0.8712159755787331,0.8482244147272164,0.8852253756260434,0.8575154874470167,0.7749934054339225,0.8634873323397914,0.6394348703617451,0.8802178484023302,0.8803751371844757,0.7817101051668953,0.721028286053461,0.8404221702584845,0.865993396776073,0.652337559429477,0.6583121648320632,0.808211312087281,0.8552985476062399,0.5388569236670503,0.6182238588678599,0.7818952802359882,0.905859974637923,0.8391649688487318,0.8355550277588101,0.8354771530074727,0.8363620402071811,0.8503067484662576,0.833783207842023,0.9016505108724129,0.562929061784897,0.5163600555033346,0.6993847225446946,0.8506062019118675,0.5683814303638645,0.668997668997669,0.7743470066126259,0.9604419802603122
42,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.052443940192461014,0,0.052443940192461014,0.8706436021368609,0.8418245155671674,0.887491056522776,0.8567003586566677,0.7782341636206052,0.863686040735221,0.6258655488278217,0.8801661438764606,0.8800758256011174,0.7859167809785094,0.7134143845429612,0.8428237375971687,0.8658962905418528,0.6344426835710513,0.6480383855489698,0.8143363001244138,0.8537744306975076,0.5447640966628309,0.585167423139505,0.7876106194690266,0.9045251284789428,0.8352083148787905,0.8338034023097705,0.8348646331005758,0.8352207883416732,0.8412576687116564,0.8261826964057395,0.9010741419963322,0.5679633867276888,0.5127344344478761,0.7033317854655212,0.8502564700396362,0.5747386030949394,0.6663336663336663,0.7720108090809206,0.9596948606032009,0.8706436021368609,0.8418245155671674,0.887491056522776,0.8567003586566677,0.7782341636206052,0.863686040735221,0.6258655488278217,0.8801661438764606,0.8800758256011174,0.7859167809785094,0.7134143845429612,0.8428237375971687,0.8658962905418528,0.6344426835710513,0.6480383855489698,0.8143363001244138,0.8537744306975076,0.5447640966628309,0.585167423139505,0.7876106194690266,0.9045251284789428,0.8352083148787905,0.8338034023097705,0.8348646331005758,0.8352207883416732,0.8412576687116564,0.8261826964057395,0.9010741419963322,0.5679633867276888,0.5127344344478761,0.7033317854655212,0.8502564700396362,0.5747386030949394,0.6663336663336663,0.7720108090809206,0.9596948606032009
66,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.03344634547829628,0,0.03344634547829628,0.8766217247519715,0.8467175450055576,0.8870140710708323,0.8555591783501794,0.7815126050420168,0.8646795827123696,0.64014904517932,0.8775292130571163,0.8829691709069141,0.798079561042524,0.7214376355970363,0.8493332490678127,0.8636628471547874,0.6539883782356049,0.655574372001129,0.8103167767250454,0.8552088936704322,0.5376294591484465,0.6118009762781537,0.7840154867256637,0.9045251284789428,0.8376590781586796,0.8333580738057774,0.8379272326350606,0.8387323325432359,0.847622699386503,0.8318653217786618,0.9039035892061829,0.5665903890160183,0.5557495188218969,0.7112259113071744,0.8506644905572395,0.5802593057298202,0.6625041625041626,0.7769525589897726,0.9589477409460894,0.8766217247519715,0.8467175450055576,0.8870140710708323,0.8555591783501794,0.7815126050420168,0.8646795827123696,0.64014904517932,0.8775292130571163,0.8829691709069141,0.798079561042524,0.7214376355970363,0.8493332490678127,0.8636628471547874,0.6539883782356049,0.655574372001129,0.8103167767250454,0.8552088936704322,0.5376294591484465,0.6118009762781537,0.7840154867256637,0.9045251284789428,0.8376590781586796,0.8333580738057774,0.8379272326350606,0.8387323325432359,0.847622699386503,0.8318653217786618,0.9039035892061829,0.5665903890160183,0.5557495188218969,0.7112259113071744,0.8506644905572395,0.5802593057298202,0.6625041625041626,0.7769525589897726,0.9589477409460894
23,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.02450094372034073,0,0.02450094372034073,0.8694988552531162,0.8443741620543849,0.8855831147150012,0.854336485164656,0.7745035233824471,0.8700447093889717,0.6354292811675206,0.8774430388473338,0.8820712361568392,0.7791495198902606,0.7174260100699987,0.8421285470517601,0.8617207224703826,0.6381405176967776,0.6497318656505786,0.814432003062494,0.8552985476062399,0.5311852704257768,0.6165967286118009,0.7763643067846607,0.9011546419275178,0.8372752236690584,0.8341893536798979,0.8366409408305769,0.8297778948292511,0.8424079754601227,0.8343514703793152,0.9026460571129159,0.5633867276887872,0.5252674455037822,0.7086719294172278,0.8437281417579855,0.5694688414889167,0.6579254079254079,0.7724220734447577,0.9604419802603122,0.8694988552531162,0.8443741620543849,0.8855831147150012,0.854336485164656,0.7745035233824471,0.8700447093889717,0.6354292811675206,0.8774430388473338,0.8820712361568392,0.7791495198902606,0.7174260100699987,0.8421285470517601,0.8617207224703826,0.6381405176967776,0.6497318656505786,0.814432003062494,0.8552985476062399,0.5311852704257768,0.6165967286118009,0.7763643067846607,0.9011546419275178,0.8372752236690584,0.8341893536798979,0.8366409408305769,0.8297778948292511,0.8424079754601227,0.8343514703793152,0.9026460571129159,0.5633867276887872,0.5252674455037822,0.7086719294172278,0.8437281417579855,0.5694688414889167,0.6579254079254079,0.7724220734447577,0.9604419802603122
17,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.04635602608323097,0,0.04635602608323097,0.8740778427880946,0.8452622411679099,0.8863582160744097,0.854336485164656,0.7815126050420168,0.8666666666666667,0.6454277286135693,0.8801661438764606,0.8840666467125611,0.7813443072702332,0.7129641000450284,0.8394741831511091,0.8662847154787338,0.6466587427363972,0.6464578041208016,0.8088812326538425,0.8544916621839699,0.5136171845032604,0.6002397876166824,0.7766408554572272,0.9034572515517587,0.8369799509847344,0.8316361369236707,0.8378047286536813,0.8313580897199544,0.845782208588957,0.836340389259838,0.9003405816085931,0.5469107551487414,0.5447383733942079,0.7015904341769212,0.8453602238283983,0.572396486825596,0.6562604062604063,0.7722319167132085,0.9598521489520664,0.8740778427880946,0.8452622411679099,0.8863582160744097,0.854336485164656,0.7815126050420168,0.8666666666666667,0.6454277286135693,0.8801661438764606,0.8840666467125611,0.7813443072702332,0.7129641000450284,0.8394741831511091,0.8662847154787338,0.6466587427363972,0.6464578041208016,0.8088812326538425,0.8544916621839699,0.5136171845032604,0.6002397876166824,0.7766408554572272,0.9034572515517587,0.8369799509847344,0.8316361369236707,0.8378047286536813,0.8313580897199544,0.845782208588957,0.836340389259838,0.9003405816085931,0.5469107551487414,0.5447383733942079,0.7015904341769212,0.8453602238283983,0.572396486825596,0.6562604062604063,0.7722319167132085,0.9598521489520664
31,distilbert-base-multilingual-cased,udpos,before_dico,1965,1965,7440,31440,0.0707595944404602,0,0.0707595944404602,0.8755405749173238,0.850825627098445,0.8896374910565228,0.8581675904792957,0.7579229001017447,0.8581222056631893,0.656512963825493,0.8822687945951536,0.8822707772124114,0.7855509830818472,0.7157067419869827,0.8344814510522657,0.8642454845601087,0.6469228737453777,0.7016088060965283,0.8195999617188248,0.8591536668459745,0.542692750287687,0.6197653506893894,0.7626290560471977,0.9061603150236935,0.8355921693684117,0.8395926728616809,0.8348033811098861,0.8456676323413221,0.854601226993865,0.8354879954538997,0.9019124967251768,0.5583524027459954,0.5418736851528579,0.7030415602507546,0.8507227792026113,0.5811794228356336,0.6732434232434232,0.7772310945403228,0.9593409618182533,0.8755405749173238,0.850825627098445,0.8896374910565228,0.8581675904792957,0.7579229001017447,0.8581222056631893,0.656512963825493,0.8822687945951536,0.8822707772124114,0.7855509830818472,0.7157067419869827,0.8344814510522657,0.8642454845601087,0.6469228737453777,0.7016088060965283,0.8195999617188248,0.8591536668459745,0.542692750287687,0.6197653506893894,0.7626290560471977,0.9061603150236935,0.8355921693684117,0.8395926728616809,0.8348033811098861,0.8456676323413221,0.854601226993865,0.8354879954538997,0.9019124967251768,0.5583524027459954,0.5418736851528579,0.7030415602507546,0.8507227792026113,0.5811794228356336,0.6732434232434232,0.7772310945403228,0.9593409618182533
42,distilbert-base-multilingual-cased,udpos,before_dico,1965,1965,7440,31440,0.06310161203145981,0,0.06310161203145981,0.8744594250826762,0.8566067356503604,0.8911280705938469,0.8544995109227258,0.7486528243584429,0.8509687034277198,0.663375252290017,0.8832511805866741,0.8797765140177591,0.7985368084133516,0.7152564574890499,0.8468684825886368,0.865993396776073,0.6479793977812995,0.646937623482924,0.8188343382141832,0.8591536668459745,0.5367088607594936,0.6197653506893894,0.7577433628318584,0.9020222919308549,0.834647296778575,0.8393254757592851,0.8314345216219527,0.8478623474672987,0.853680981595092,0.841028555192499,0.9021744825779408,0.562929061784897,0.545723109977172,0.6949732992802414,0.8511890883655864,0.5707235466332079,0.6847319347319347,0.775851234014676,0.9594982501671189,0.8744594250826762,0.8566067356503604,0.8911280705938469,0.8544995109227258,0.7486528243584429,0.8509687034277198,0.663375252290017,0.8832511805866741,0.8797765140177591,0.7985368084133516,0.7152564574890499,0.8468684825886368,0.865993396776073,0.6479793977812995,0.646937623482924,0.8188343382141832,0.8591536668459745,0.5367088607594936,0.6197653506893894,0.7577433628318584,0.9020222919308549,0.834647296778575,0.8393254757592851,0.8314345216219527,0.8478623474672987,0.853680981595092,0.841028555192499,0.9021744825779408,0.562929061784897,0.545723109977172,0.6949732992802414,0.8511890883655864,0.5707235466332079,0.6847319347319347,0.775851234014676,0.9594982501671189
