seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_bg_accuracy,eval_cs_accuracy,eval_de_accuracy,eval_es_accuracy,eval_lv_accuracy,eval_af_accuracy,eval_ar_accuracy,eval_ca_accuracy,eval_da_accuracy,eval_el_accuracy,eval_fa_accuracy,eval_fi_accuracy,eval_fr_accuracy,eval_he_accuracy,eval_hi_accuracy,eval_hu_accuracy,eval_it_accuracy,eval_ja_accuracy,eval_ko_accuracy,eval_lt_accuracy,eval_no_accuracy,eval_pl_accuracy,eval_pt_accuracy,eval_ro_accuracy,eval_ru_accuracy,eval_sk_accuracy,eval_sl_accuracy,eval_sv_accuracy,eval_ta_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_uk_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.06183634698390961,0,0.06183634698390961,0.8706436021368609,0.8411885363310301,0.8869544478893394,0.8554776654711445,0.7762369521799751,0.8651763537009438,0.6492470113336438,0.8782186067353762,0.8804749077122618,0.7839048925468679,0.721724180277539,0.8442773178284775,0.8633715284521266,0.6461965134706814,0.7134349421394298,0.8127093501770505,0.8558364712210866,0.547909474491753,0.604692986212212,0.7747050147492626,0.9053594073283054,0.8286532612867984,0.8357925362942731,0.8376822246723018,0.8409270476692126,0.8401073619631901,0.8261116635885779,0.9002881844380404,0.5473684210526316,0.5209704131417573,0.7044346412816346,0.8471671718349265,0.5695524884985361,0.6628371628371629,0.7746950806160121,0.9602060477370139,0.8706436021368609,0.8411885363310301,0.8869544478893394,0.8554776654711445,0.7762369521799751,0.8651763537009438,0.6492470113336438,0.8782186067353762,0.8804749077122618,0.7839048925468679,0.721724180277539,0.8442773178284775,0.8633715284521266,0.6461965134706814,0.7134349421394298,0.8127093501770505,0.8558364712210866,0.547909474491753,0.604692986212212,0.7747050147492626,0.9053594073283054,0.8286532612867984,0.8357925362942731,0.8376822246723018,0.8409270476692126,0.8401073619631901,0.8261116635885779,0.9002881844380404,0.5473684210526316,0.5209704131417573,0.7044346412816346,0.8471671718349265,0.5695524884985361,0.6628371628371629,0.7746950806160121,0.9602060477370139
42,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.061631690710783005,0,0.061631690710783005,0.8684177054184686,0.8406155820642396,0.885881230622466,0.8525432018258885,0.7735614425142254,0.8610034773969201,0.6303058531283963,0.8786839474682017,0.8789783497954704,0.7810699588477367,0.7141102787670391,0.8423813436137269,0.8608467663624004,0.6436872688853671,0.6753034151848716,0.8053402239448751,0.8545813161197776,0.5383199079401612,0.5804573092403871,0.776825221238938,0.9041580457852233,0.8293028611923111,0.8349909449870855,0.8280044101433297,0.8310069352997981,0.8366564417177914,0.8338542406591846,0.9010217448257795,0.5418764302059497,0.5362338301777002,0.7061759925702346,0.8438447190487293,0.5693851944792974,0.6677489177489178,0.7707992502712026,0.9601274035625811,0.8684177054184686,0.8406155820642396,0.885881230622466,0.8525432018258885,0.7735614425142254,0.8610034773969201,0.6303058531283963,0.8786839474682017,0.8789783497954704,0.7810699588477367,0.7141102787670391,0.8423813436137269,0.8608467663624004,0.6436872688853671,0.6753034151848716,0.8053402239448751,0.8545813161197776,0.5383199079401612,0.5804573092403871,0.776825221238938,0.9041580457852233,0.8293028611923111,0.8349909449870855,0.8280044101433297,0.8310069352997981,0.8366564417177914,0.8338542406591846,0.9010217448257795,0.5418764302059497,0.5362338301777002,0.7061759925702346,0.8438447190487293,0.5693851944792974,0.6677489177489178,0.7707992502712026,0.9601274035625811
66,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.036379143595695496,0,0.036379143595695496,0.8703256168913762,0.8402603504188295,0.8888623896971143,0.8558852298663189,0.773109243697479,0.8641828117237953,0.6344977487967707,0.8782875461032023,0.8829691709069141,0.7927754915409236,0.7117769863686602,0.850091638753713,0.8675470965235969,0.6413761225567882,0.664803838554897,0.8057230356971959,0.8564640487717411,0.528500191791331,0.5890211526933288,0.7773783185840708,0.9052592938663819,0.8289190067026899,0.8328236796009857,0.8357221609702316,0.834869633921517,0.8369631901840491,0.8315101576928541,0.9040607807178412,0.5574370709382152,0.5287587842979276,0.7129672625957744,0.8465259967358358,0.5754077791718946,0.6645854145854145,0.7726367129976371,0.9596948606032009,0.8703256168913762,0.8402603504188295,0.8888623896971143,0.8558852298663189,0.773109243697479,0.8641828117237953,0.6344977487967707,0.8782875461032023,0.8829691709069141,0.7927754915409236,0.7117769863686602,0.850091638753713,0.8675470965235969,0.6413761225567882,0.664803838554897,0.8057230356971959,0.8564640487717411,0.528500191791331,0.5890211526933288,0.7773783185840708,0.9052592938663819,0.8289190067026899,0.8328236796009857,0.8357221609702316,0.834869633921517,0.8369631901840491,0.8315101576928541,0.9040607807178412,0.5574370709382152,0.5287587842979276,0.7129672625957744,0.8465259967358358,0.5754077791718946,0.6645854145854145,0.7726367129976371,0.9596948606032009
23,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.02746502310037613,0,0.02746502310037613,0.8728694988552531,0.8462591815921253,0.8886835201526353,0.8532768177372024,0.7709612993179334,0.8696472925981122,0.6378202142524453,0.8750473958153804,0.8801755961289035,0.7818930041152263,0.7174260100699987,0.8462996903242116,0.8625946785783647,0.6265187533016376,0.6852384984476433,0.8128050531151306,0.8530571992110454,0.5279631760644419,0.5984413804915646,0.772584808259587,0.9007875592337983,0.8328166061357664,0.8314283169551405,0.8363959328678182,0.8347818453164779,0.8445552147239264,0.8352748970024151,0.897877914592612,0.5537757437070938,0.5276397654536502,0.7069886231715812,0.8479832128701329,0.5704726056043496,0.6626706626706627,0.7724415284921844,0.95981282686485,0.8728694988552531,0.8462591815921253,0.8886835201526353,0.8532768177372024,0.7709612993179334,0.8696472925981122,0.6378202142524453,0.8750473958153804,0.8801755961289035,0.7818930041152263,0.7174260100699987,0.8462996903242116,0.8625946785783647,0.6265187533016376,0.6852384984476433,0.8128050531151306,0.8530571992110454,0.5279631760644419,0.5984413804915646,0.772584808259587,0.9007875592337983,0.8328166061357664,0.8314283169551405,0.8363959328678182,0.8347818453164779,0.8445552147239264,0.8352748970024151,0.897877914592612,0.5537757437070938,0.5276397654536502,0.7069886231715812,0.8479832128701329,0.5704726056043496,0.6626706626706627,0.7724415284921844,0.95981282686485
17,distilbert-base-multilingual-cased,udpos,before_fastalign,1965,1965,31440,31440,0.046036429703235626,0,0.046036429703235626,0.8706436021368609,0.8374929813102319,0.8899952301454805,0.8496087381806325,0.7713004484304933,0.8678589170392449,0.6305853128396212,0.8752542139188584,0.8801755961289035,0.7775034293552812,0.7182447091571493,0.8428869367376604,0.8620120411730433,0.6376122556788167,0.6970081851538245,0.8154847353813762,0.8513537744306975,0.5065592635212889,0.5899631754731524,0.7706489675516224,0.9017219515450844,0.8291847521185816,0.8319330225929994,0.8303319857895382,0.8344306908963216,0.834739263803681,0.830018468532462,0.8994498297091957,0.5491990846681922,0.5286245020366143,0.711864406779661,0.8411634413616228,0.5721455457967378,0.6645021645021645,0.7706324007022675,0.9604419802603122,0.8706436021368609,0.8374929813102319,0.8899952301454805,0.8496087381806325,0.7713004484304933,0.8678589170392449,0.6305853128396212,0.8752542139188584,0.8801755961289035,0.7775034293552812,0.7182447091571493,0.8428869367376604,0.8620120411730433,0.6376122556788167,0.6970081851538245,0.8154847353813762,0.8513537744306975,0.5065592635212889,0.5899631754731524,0.7706489675516224,0.9017219515450844,0.8291847521185816,0.8319330225929994,0.8303319857895382,0.8344306908963216,0.834739263803681,0.830018468532462,0.8994498297091957,0.5491990846681922,0.5286245020366143,0.711864406779661,0.8411634413616228,0.5721455457967378,0.6645021645021645,0.7706324007022675,0.9604419802603122
31,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.06610169261693954,0,0.06610169261693954,0.8718519460697024,0.8437209941902437,0.8848080133555927,0.8538474078904467,0.775973169536873,0.8643815201192251,0.6416705480515448,0.8789424700975492,0.8804749077122618,0.7859167809785094,0.7159114167587703,0.8435189281425772,0.864342590794329,0.6421685155837296,0.6629692351114874,0.8142405971863336,0.854850277927201,0.5361718450326045,0.584739230966858,0.7759033923303835,0.9048588400186879,0.8381905689904627,0.8346940593177568,0.8381109886071297,0.8353963655517513,0.8487730061349693,0.8297343372638158,0.9000261985852764,0.5546910755148742,0.5288035450516987,0.7021708846064546,0.8478666355793891,0.5778335424508574,0.6674991674991675,0.773089794206133,0.9595375722543352,0.8718519460697024,0.8437209941902437,0.8848080133555927,0.8538474078904467,0.775973169536873,0.8643815201192251,0.6416705480515448,0.8789424700975492,0.8804749077122618,0.7859167809785094,0.7159114167587703,0.8435189281425772,0.864342590794329,0.6421685155837296,0.6629692351114874,0.8142405971863336,0.854850277927201,0.5361718450326045,0.584739230966858,0.7759033923303835,0.9048588400186879,0.8381905689904627,0.8346940593177568,0.8381109886071297,0.8353963655517513,0.8487730061349693,0.8297343372638158,0.9000261985852764,0.5546910755148742,0.5288035450516987,0.7021708846064546,0.8478666355793891,0.5778335424508574,0.6674991674991675,0.773089794206133,0.9595375722543352
42,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.05996881425380707,0,0.05996881425380707,0.86962604935131,0.8401343004801357,0.8861793465299308,0.8541734594065863,0.7769152504050948,0.8660705414803775,0.6329762459245459,0.8818896280721106,0.8782799561009678,0.7816186556927298,0.7078881657046953,0.8354926373001327,0.862691784812585,0.6335842577918648,0.6583121648320632,0.813953488372093,0.8539537385691232,0.5539700805523591,0.5915046672946819,0.7814343657817109,0.9033905092438097,0.8334071515044144,0.836297241932132,0.8335783412960921,0.8282854885435871,0.8423312883435583,0.8315101576928541,0.9004453759496988,0.565675057208238,0.5301911284186026,0.7046087764104946,0.8422709256236885,0.5669594312003345,0.6624209124209124,0.7718241344189272,0.95981282686485,0.86962604935131,0.8401343004801357,0.8861793465299308,0.8541734594065863,0.7769152504050948,0.8660705414803775,0.6329762459245459,0.8818896280721106,0.8782799561009678,0.7816186556927298,0.7078881657046953,0.8354926373001327,0.862691784812585,0.6335842577918648,0.6583121648320632,0.813953488372093,0.8539537385691232,0.5539700805523591,0.5915046672946819,0.7814343657817109,0.9033905092438097,0.8334071515044144,0.836297241932132,0.8335783412960921,0.8282854885435871,0.8423312883435583,0.8315101576928541,0.9004453759496988,0.565675057208238,0.5301911284186026,0.7046087764104946,0.8422709256236885,0.5669594312003345,0.6624209124209124,0.7718241344189272,0.95981282686485
66,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.03113320842385292,0,0.03113320842385292,0.8757949631137115,0.847892101252478,0.889220128786072,0.85507010107597,0.7745412066171761,0.8688524590163934,0.6428504890544946,0.8772879252697253,0.8832684824902723,0.7917695473251029,0.7140693438126816,0.8313846931681729,0.8641483783258885,0.6472530375066032,0.6449336720293537,0.8081156091492009,0.8552088936704322,0.5355581127733027,0.6110302303673889,0.7785766961651918,0.902756457318294,0.8379543508430035,0.8334768280735089,0.8349258850912654,0.8368009832323764,0.8486196319018405,0.8376189799687456,0.9023316740895991,0.5643020594965675,0.5587932500783314,0.7047829115393546,0.8519468407554208,0.5739857800083648,0.658924408924409,0.7748248856556087,0.9599307931264992,0.8757949631137115,0.847892101252478,0.889220128786072,0.85507010107597,0.7745412066171761,0.8688524590163934,0.6428504890544946,0.8772879252697253,0.8832684824902723,0.7917695473251029,0.7140693438126816,0.8313846931681729,0.8641483783258885,0.6472530375066032,0.6449336720293537,0.8081156091492009,0.8552088936704322,0.5355581127733027,0.6110302303673889,0.7785766961651918,0.902756457318294,0.8379543508430035,0.8334768280735089,0.8349258850912654,0.8368009832323764,0.8486196319018405,0.8376189799687456,0.9023316740895991,0.5643020594965675,0.5587932500783314,0.7047829115393546,0.8519468407554208,0.5739857800083648,0.658924408924409,0.7748248856556087,0.9599307931264992
23,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.03437765687704086,0,0.03437765687704086,0.8717247519715086,0.8463565838174797,0.8869544478893394,0.8519726116726443,0.7786486792026227,0.8665673124689518,0.6364229156963205,0.8754610320223364,0.8802753666566896,0.7835390946502058,0.7147243030824021,0.8359350312835745,0.8589046416779957,0.6365557316428949,0.631922099915326,0.8131878648674514,0.8537744306975076,0.5350210970464135,0.5959578658902115,0.7787610619469026,0.9006874457718748,0.8399326778279741,0.831814268325268,0.8362121768957491,0.8270564480730401,0.845398773006135,0.8305867310697542,0.8998166099030652,0.5588100686498856,0.5186428539456605,0.702403064778268,0.8475751923525298,0.5683814303638645,0.6564269064269064,0.7704826932790808,0.9603240139986631,0.8717247519715086,0.8463565838174797,0.8869544478893394,0.8519726116726443,0.7786486792026227,0.8665673124689518,0.6364229156963205,0.8754610320223364,0.8802753666566896,0.7835390946502058,0.7147243030824021,0.8359350312835745,0.8589046416779957,0.6365557316428949,0.631922099915326,0.8131878648674514,0.8537744306975076,0.5350210970464135,0.5959578658902115,0.7787610619469026,0.9006874457718748,0.8399326778279741,0.831814268325268,0.8362121768957491,0.8270564480730401,0.845398773006135,0.8305867310697542,0.8998166099030652,0.5588100686498856,0.5186428539456605,0.702403064778268,0.8475751923525298,0.5683814303638645,0.6564269064269064,0.7704826932790808,0.9603240139986631
17,distilbert-base-multilingual-cased,udpos,before_awesome,1965,1965,31440,31440,0.03791452571749687,0,0.03791452571749687,0.8705800050877639,0.8447122050717911,0.8854638683520153,0.8538474078904467,0.7776689150996722,0.8676602086438152,0.6255239869585468,0.8784598945227672,0.8799760550733313,0.7776863283036123,0.7078062957959802,0.8412437590848765,0.8636628471547874,0.6414421553090333,0.6511995484053062,0.8096468561584841,0.8535054688900843,0.5158419639432298,0.5997259570095058,0.7773783185840708,0.9037575919375292,0.8358579147843033,0.8326158596324555,0.8359059169423007,0.8275831797032746,0.8442484662576687,0.8343514703793152,0.8998166099030652,0.5702517162471396,0.5388747146501948,0.7042605061527746,0.8422709256236885,0.5727310748640736,0.6542624042624042,0.7711711881376265,0.9595375722543352,0.8705800050877639,0.8447122050717911,0.8854638683520153,0.8538474078904467,0.7776689150996722,0.8676602086438152,0.6255239869585468,0.8784598945227672,0.8799760550733313,0.7776863283036123,0.7078062957959802,0.8412437590848765,0.8636628471547874,0.6414421553090333,0.6511995484053062,0.8096468561584841,0.8535054688900843,0.5158419639432298,0.5997259570095058,0.7773783185840708,0.9037575919375292,0.8358579147843033,0.8326158596324555,0.8359059169423007,0.8275831797032746,0.8442484662576687,0.8343514703793152,0.8998166099030652,0.5702517162471396,0.5388747146501948,0.7042605061527746,0.8422709256236885,0.5727310748640736,0.6542624042624042,0.7711711881376265,0.9595375722543352
